,origin,vectors_redux,target
458,s3a://vivianorsprojet8/dataset/Pineapple/r_279_100.jpg,"[2.401299392554339, 12.43740740155182, -3.137790809311623, 2.241685656247854, 1.225127920228291, 0.09366370329263901, -1.460459045448248, -2.153195478464184, 0.11550271884142702, -1.3895549265359661]",Pineapple
459,s3a://vivianorsprojet8/dataset/Pineapple/r_143_100.jpg,"[0.035667661249286005, 8.575774586386673, -2.020137214237761, 2.363895055789377, -0.577654395653868, 1.256196746679146, -2.507929740448923, -2.7820373917858623, 0.41399882595603904, -0.163646877792665]",Pineapple
460,s3a://vivianorsprojet8/dataset/Pineapple/r_54_100.jpg,"[2.4532821011663213, 9.044366476774547, -4.53056477750562, 0.414625403399397, 2.3111207865649632, -0.979202866621621, -7.258940275294287, 1.259416776544078, -1.403854646134773, -0.9048444733627721]",Pineapple
461,s3a://vivianorsprojet8/dataset/Pineapple/r_57_100.jpg,"[1.9196190421111121, 9.129787912649677, -3.762693614585267, 0.6608679790438701, 3.125314233550996, -0.5943884934575351, -6.898999052009726, 1.355713188491326, -1.2924620431137082, -0.095654856446667]",Pineapple
462,s3a://vivianorsprojet8/dataset/Pineapple/r_231_100.jpg,"[-1.444102287195154, 10.943248496201807, 1.1824020144983831, 1.579068802355403, 6.651232390011823, 2.350062440121691, -0.618044211292, 0.943402111604399, 1.105676491447095, 1.024354916095172]",Pineapple
463,s3a://vivianorsprojet8/dataset/Pineapple/r_280_100.jpg,"[2.550060092731051, 12.442276077759496, -3.62233392273139, 2.33370911122111, 1.074811545829728, 0.06679787991583601, -1.388100846695732, -2.169944885080103, 0.12331582390868101, -1.398359096900118]",Pineapple
464,s3a://vivianorsprojet8/dataset/Pineapple/r_150_100.jpg,"[1.5434709151880441, 8.065393248614594, -1.200411288079625, 2.9569947993194092, -0.451014024909118, 2.325257352409739, -3.475610654862936, -2.194990301244048, 0.9045022186857811, 1.406058252698835]",Pineapple
465,s3a://vivianorsprojet8/dataset/Pineapple/r_134_100.jpg,"[-0.95447858748539, 10.534505154103876, -0.8068852492571831, 2.333754793846767, 0.34096150636919004, 1.089606173443143, -0.822342510301413, -3.010507769262186, -0.258973258886779, -0.633335668169516]",Pineapple
466,s3a://vivianorsprojet8/dataset/Pineapple/r_135_100.jpg,"[-0.8769234847229551, 10.53041981360848, -0.9587700732858441, 2.366459765655657, 0.37660077431735806, 1.027188729298284, -0.88497558190928, -3.188330893201264, -0.278932850067628, -0.636009530180706]",Pineapple
467,s3a://vivianorsprojet8/dataset/Pineapple/r_98_100.jpg,"[-1.5862133115562, 11.353433648561268, -2.846887986797868, -0.833775651951364, 3.542893865777237, 4.82475962105497, -2.511453664856667, 2.108229203831679, 1.3038408606880671, 1.180906484937762]",Pineapple
468,s3a://vivianorsprojet8/dataset/Pineapple/r_97_100.jpg,"[-1.379079939955424, 11.503871941994191, -3.290042432799411, -0.9271442596860321, 4.315375945435891, 5.2916869350927, -2.179364143280857, 2.3456479976506133, 1.597147881074287, 1.202849798487069]",Pineapple
469,s3a://vivianorsprojet8/dataset/Pineapple/r_96_100.jpg,"[-1.37689610909769, 10.897709852425054, -2.756980224830855, -0.620961722763534, 3.491906599410969, 4.795573506195626, -2.647973021590506, 1.9287731161933572, 1.328044780306106, 1.131648081989396]",Pineapple
470,s3a://vivianorsprojet8/dataset/Pineapple/r_123_100.jpg,"[-2.3106817864774962, 11.919619605509169, -5.2958812199803305, -1.706011138731245, 1.917439961552559, 1.477454729799688, -0.963863884375412, -0.865680760000839, 0.6255824273835431, -1.73717219430065]",Pineapple
471,s3a://vivianorsprojet8/dataset/Pineapple/r_102_100.jpg,"[-2.459598006625239, 11.006527742108299, -3.101349614450919, -0.93321013881612, 0.6069050063368191, 2.178982277111489, -0.9050190438686581, 0.924308237089389, -0.5686674328143071, -0.34915027876124505]",Pineapple
472,s3a://vivianorsprojet8/dataset/Pineapple/r_94_100.jpg,"[-1.44866871616312, 11.006965956439172, -3.245811748560566, -1.081009179392609, 3.855290427632792, 5.306914984792097, -2.86255478516025, 2.436825431270696, 1.796811095395428, 1.436003015633361]",Pineapple
473,s3a://vivianorsprojet8/dataset/Pineapple/r_101_100.jpg,"[-1.92261693477928, 11.532856090599564, -3.643596023885589, -0.7491740501661751, 3.162797596723088, 3.555038056006485, -1.6787906009768032, 1.003833190657855, 0.683433437482391, 0.15202699252971602]",Pineapple
474,s3a://vivianorsprojet8/dataset/Pineapple/r_124_100.jpg,"[-2.109770351348812, 11.750853315942077, -5.316543015181399, -1.258475851846799, 1.785145820319019, 1.506440117163566, -1.114116907498148, -1.133732278569511, 0.6121798274483, -1.613925183827439]",Pineapple
475,s3a://vivianorsprojet8/dataset/Pineapple/r_125_100.jpg,"[-2.01134727778638, 11.548338910841268, -5.120062776871672, -0.937850982613814, 1.749263504719128, 1.374769696282667, -1.217266037795145, -1.386430933094805, 0.584348264344511, -1.628458202466609]",Pineapple
476,s3a://vivianorsprojet8/dataset/Pineapple/r_99_100.jpg,"[-1.3587050850105271, 11.595302082136708, -4.036761140522139, -1.311395085113043, 4.502897385590691, 4.306341699098197, -1.878999360336302, 1.421481805177027, 1.38959804212499, 0.13304388127893502]",Pineapple
477,s3a://vivianorsprojet8/dataset/Pineapple/r_95_100.jpg,"[-1.322305003786445, 10.924096496643502, -3.763173001774605, -0.976112771080592, 3.8010348795657602, 5.477397744693548, -2.8267866808160402, 2.422185437892203, 1.871915646719832, 1.697659635301346]",Pineapple
478,s3a://vivianorsprojet8/dataset/Pineapple/r_121_100.jpg,"[-2.109888022243599, 11.633040953647248, -4.716548194306315, -0.81070041970892, 1.8873997795379052, 1.52043956757622, -0.9936236575083671, -0.8857331932058651, 0.36638797308111104, -1.43652497397138]",Pineapple
479,s3a://vivianorsprojet8/dataset/Pineapple/r_122_100.jpg,"[-2.472560402173973, 11.615935556384906, -5.006520605919733, -1.295117934848002, 0.6974784739898141, 1.021878140332542, -0.903439213854867, -0.76892268426159, 0.19094704652559102, -1.409953775958869]",Pineapple
480,s3a://vivianorsprojet8/dataset/Pineapple/r_85_100.jpg,"[-1.032554775325989, 10.500341338285258, -4.21501659477383, -1.44007627587661, 5.835773881207457, 6.094134749924675, -3.111484022275797, 3.268959751846802, 2.69925553845446, 1.942940283952953]",Pineapple
481,s3a://vivianorsprojet8/dataset/Pineapple/r_133_100.jpg,"[-1.8574328280339372, 10.359992221476526, -5.015699449688633, -0.25738334433194204, 0.110509945408817, 1.061195331690556, -2.237197926487606, -2.52232296291722, 0.461599302668424, -1.794453401554041]",Pineapple
482,s3a://vivianorsprojet8/dataset/Pineapple/r_103_100.jpg,"[-1.9959523414314022, 11.458380575382122, -3.2941654558903, -0.601549465366085, 3.034209061311894, 3.231355009544603, -1.51858232063217, 0.8070791053746461, 0.340341996509657, -0.077959436743918]",Pineapple
483,s3a://vivianorsprojet8/dataset/Pineapple/r_105_100.jpg,"[-2.136955406647884, 12.487732032999206, -5.007678881779751, -2.009956352345543, 4.118935779533477, 2.9273813314096992, -0.9478401563141651, 0.676860080415378, 0.842466840185432, -0.9847130920454751]",Pineapple
484,s3a://vivianorsprojet8/dataset/Pineapple/r_104_100.jpg,"[-1.9693767319741011, 12.245872915759914, -4.9888974057242415, -1.652596312268179, 3.938548384729064, 3.0641012107816, -1.2582414661028372, 0.640212789432911, 0.9444862801047311, -0.6400561472728481]",Pineapple
485,s3a://vivianorsprojet8/dataset/Pineapple/r_132_100.jpg,"[-1.880814366153258, 10.535064663662242, -5.209826092332188, -0.375071964023646, 0.114232650448226, 1.295981129713391, -2.151056520814236, -2.344684570088738, 0.5159731083180911, -1.595350877789257]",Pineapple
486,s3a://vivianorsprojet8/dataset/Pineapple/r_112_100.jpg,"[-1.9146969831323162, 12.300263926363247, -5.088661658828088, -1.687368689403458, 3.8544603176302763, 2.081960982414727, -0.310714817031829, -0.082926773341398, 0.190376731158021, -2.095434354199583]",Pineapple
487,s3a://vivianorsprojet8/dataset/Pineapple/r_116_100.jpg,"[-1.9657826423513862, 12.48626073682232, -5.488323246915276, -1.902546404214478, 3.441055606152347, 1.9245256565580031, -0.622425187920943, -0.344989768810395, 0.8466638062386801, -1.58681830309364]",Pineapple
488,s3a://vivianorsprojet8/dataset/Pineapple/r_90_100.jpg,"[-2.241978066491683, 9.758299725033607, -1.42149534839042, -0.8003613324240281, 0.034135263038525, 8.704357401013473, -2.876087058186757, 5.88294446710958, -3.201353067727912, 1.8151802086837492]",Pineapple
489,s3a://vivianorsprojet8/dataset/Pineapple/r_92_100.jpg,"[-1.316052293628098, 10.679566472381174, -3.461012955943672, -0.929074582207796, 3.940775710009583, 5.340108060660755, -2.850838155761453, 2.418454086884548, 1.801583482720326, 1.520749720086684]",Pineapple
490,s3a://vivianorsprojet8/dataset/Blueberry/r_50_100.jpg,"[-4.460548454612859, -10.008726224234335, 15.045330313578987, 3.635503277148634, 0.9023844479314521, -0.994620066608153, 1.435921607461585, 0.48366919876858305, 0.155494549926662, 1.920272080225023]",Blueberry
491,s3a://vivianorsprojet8/dataset/Blueberry/r_56_100.jpg,"[-5.309462985328568, -9.370354708959717, 14.080756889352031, 4.452433062989777, 1.224884354053471, -1.063090491481261, 0.856964506406888, -0.16897575982197902, 0.21533738082321802, 2.125164000341337]",Blueberry
492,s3a://vivianorsprojet8/dataset/Blueberry/r_66_100.jpg,"[-5.501984081404874, -8.837456156961109, 14.64304584190718, 4.822048410158876, 1.4177855166939821, -0.022804669494383003, 0.9723653238039841, -0.431015247745318, 0.42427620561246004, 2.426191010580973]",Blueberry
493,s3a://vivianorsprojet8/dataset/Blueberry/r_60_100.jpg,"[-5.625760774880634, -9.101222639563966, 13.546183215221673, 4.549953209641648, 1.301661755558995, -0.47039418600389005, 0.505263686824705, -0.6859321238099141, 0.132521897798992, 2.155602884431706]",Blueberry
494,s3a://vivianorsprojet8/dataset/Blueberry/r_71_100.jpg,"[-5.53968071170773, -8.714103430898918, 14.382602460425343, 5.025751671426247, 1.679326982762811, -0.026898599966278, 0.9764928061907261, -0.9548442136907451, 0.5543222838503511, 2.382214832416942]",Blueberry
495,s3a://vivianorsprojet8/dataset/Blueberry/r_80_100.jpg,"[-5.7415366046650345, -9.108541171226646, 14.066576889970023, 4.914945176443991, 1.283048775401108, -0.12578466706177202, 0.5055857577907781, -1.101484541644152, 0.8613849594743811, 1.791723799307104]",Blueberry
496,s3a://vivianorsprojet8/dataset/Blueberry/r_62_100.jpg,"[-5.5472722302928545, -8.983400055907792, 13.978703540968892, 4.665390744864271, 1.359740848651493, -0.30138814226327304, 0.730779999414204, -0.5680240634834081, 0.21097332938234803, 2.289829072965876]",Blueberry
497,s3a://vivianorsprojet8/dataset/Blueberry/r_49_100.jpg,"[-4.272891622287419, -10.047869701448176, 15.438474519848727, 3.8506698352407973, 0.734610542585547, -1.7794982052681272, 1.9356335388821022, 0.7154830740915341, 0.24189770038992603, 1.615461840948805]",Blueberry
498,s3a://vivianorsprojet8/dataset/Blueberry/r_59_100.jpg,"[-5.474107456154974, -9.061713002160072, 13.53961190864998, 4.870624447084918, 1.481442906050906, -1.4018187020920632, 0.9055251785461981, -0.7871675238470731, 0.07323457076633501, 1.890651056364891]",Blueberry
499,s3a://vivianorsprojet8/dataset/Blueberry/r_63_100.jpg,"[-5.702745138997932, -8.888952133481709, 13.543916468274174, 4.803704149779588, 1.186427573047746, -0.6690678427669301, 0.7197246950917171, -0.9216973527051011, 0.20996102685353402, 1.974105206395164]",Blueberry
500,s3a://vivianorsprojet8/dataset/Blueberry/r_47_100.jpg,"[-4.166364644540175, -10.450444618760493, 15.578895511308094, 3.345503100419343, 0.03724864967956, -0.27475557428895303, 1.88728779897559, 1.7700714005646492, -0.8502566631940991, 0.9931637392306831]",Blueberry
501,s3a://vivianorsprojet8/dataset/Blueberry/r_58_100.jpg,"[-5.5703200499673216, -9.278563869012324, 13.74759094812188, 4.262897723078649, 0.9726870557958811, -0.20151814504093502, 0.465561440624688, -0.303710380038675, 0.100669188785136, 2.194551692426427]",Blueberry
502,s3a://vivianorsprojet8/dataset/Blueberry/r_83_100.jpg,"[-5.529847911795887, -9.418436930592842, 14.247047649567836, 4.5858723060895255, 1.2923830793000461, 0.19029365854878902, 0.18606106119779, -1.106793175817818, 0.96625963760148, 1.647144150703311]",Blueberry
503,s3a://vivianorsprojet8/dataset/Blueberry/r_82_100.jpg,"[-5.573085290429971, -9.404133451994094, 14.509458686095071, 4.751314472647447, 1.425307229440174, 0.020463302210600002, 0.369437783518194, -0.874249508927121, 0.9784155945585751, 1.7852282031193951]",Blueberry
504,s3a://vivianorsprojet8/dataset/Blueberry/r_254_100.jpg,"[-2.78794904387423, -10.71728006730854, 14.288236503473641, 0.896334594063511, -4.078768330427756, 17.009149319990726, 0.009164075876739002, 9.086293509024353, -11.18317785159048, -1.935557288670462]",Blueberry
505,s3a://vivianorsprojet8/dataset/Blueberry/r_252_100.jpg,"[-2.959717142145897, -10.514820718045135, 14.801027280245966, 1.10008468001368, -4.133382157323477, 17.160748375810194, 0.19289019198433002, 9.385686738628667, -11.566453154856934, -1.9839228018647592]",Blueberry
506,s3a://vivianorsprojet8/dataset/Blueberry/r_64_100.jpg,"[-5.5103964699550385, -8.971331546023173, 14.388783670298977, 4.760934786423503, 1.385326366896673, -0.279716531254013, 0.904657845213064, -0.39844436340419104, 0.34996965496341104, 2.332989029050097]",Blueberry
507,s3a://vivianorsprojet8/dataset/Blueberry/r_188_100.jpg,"[-1.843374519829423, -11.164672552252107, 4.355509255306658, 1.132757745034809, -3.608282835280469, 4.905812924331725, 0.41589667028344, -2.369848954533926, 0.691910583817788, -0.8471905831556411]",Blueberry
508,s3a://vivianorsprojet8/dataset/Blueberry/r_53_100.jpg,"[-5.195901159054609, -9.695679238904232, 13.761154378268177, 3.965596927906823, 0.6364404632633991, -0.634165605449731, 0.739919129105946, -0.07875042525133001, 0.08010399009402701, 1.809611493916134]",Blueberry
509,s3a://vivianorsprojet8/dataset/Blueberry/r_54_100.jpg,"[-5.39893280617763, -9.494587208344692, 13.380374076616938, 4.284697877388404, 1.02293303841993, -1.066858814188753, 0.548247629616005, -0.6209315069566, 0.15550066190087, 1.909009615719144]",Blueberry
510,s3a://vivianorsprojet8/dataset/Blueberry/r_68_100.jpg,"[-5.484529908454376, -8.832898561725148, 14.831806299993533, 4.883707760497693, 1.5023133015017391, 0.011058700040883001, 1.0441975097894831, -0.435147584926424, 0.526566441287263, 2.426968150163951]",Blueberry
511,s3a://vivianorsprojet8/dataset/Blueberry/r_255_100.jpg,"[-3.035149637232252, -10.525044163100413, 12.61967125026031, 1.242524505962931, -3.640872801548646, 13.119837204287261, -0.11473274413464801, 6.2756417854758695, -8.105084105258356, -1.682434034459745]",Blueberry
512,s3a://vivianorsprojet8/dataset/Blueberry/r_52_100.jpg,"[-4.688481416526837, -9.954991419811545, 15.550497995615165, 3.54905391670759, 0.7626898439654901, 0.5311454496757091, 1.3109562788588809, 1.514372539070178, -0.70189987184058, 1.9980419286901232]",Blueberry
513,s3a://vivianorsprojet8/dataset/Blueberry/r_189_100.jpg,"[-2.005076762794207, -10.978099092491075, 4.347685805765396, 1.4110760434121201, -3.463479856266127, 4.218731997390811, 0.285854892159494, -2.694021178044911, 0.6279692433791441, -0.9797671919104941]",Blueberry
514,s3a://vivianorsprojet8/dataset/Blueberry/r_61_100.jpg,"[-5.396863473992245, -8.970714510743155, 14.468368194299117, 4.860871952833909, 1.30656125608555, -0.931179889126805, 1.240489133755561, -0.18265604622712, 0.227251662857217, 2.194490988259768]",Blueberry
515,s3a://vivianorsprojet8/dataset/Blueberry/r_51_100.jpg,"[-4.700927494970511, -9.895598153204231, 15.041037283955694, 3.515329897448443, 0.644186078157416, -0.180476606432548, 1.290052953364739, 0.80343551493575, -0.06703773962732401, 1.98958056678008]",Blueberry
516,s3a://vivianorsprojet8/dataset/Blueberry/r_256_100.jpg,"[-3.076785489080502, -10.542488792562107, 11.875163407563358, 1.296026295208974, -3.44659971631715, 11.627920521674127, -0.21508326838966402, 5.162748664328515, -6.812754062093482, -1.5971204780726431]",Blueberry
517,s3a://vivianorsprojet8/dataset/Blueberry/r_190_100.jpg,"[-2.019284780991287, -10.99716729215245, 5.018402928217437, 1.035271543219702, -3.6644057884119663, 5.091685866334623, 0.345295308613194, -2.059920531148933, 0.49875725242519303, -0.852950952174887]",Blueberry
518,s3a://vivianorsprojet8/dataset/Blueberry/r_257_100.jpg,"[-2.6009059861814983, -10.743619931148483, 12.580112769054763, 1.184303123090239, -3.290347468696119, 12.70077131826642, -0.047507852946175, 5.969141938768264, -7.628387298681292, -1.448130434731051]",Blueberry
519,s3a://vivianorsprojet8/dataset/Blueberry/r_84_100.jpg,"[-5.252537569837639, -9.462837389683084, 14.785005640677381, 4.760856655822112, 1.695106437599871, -0.203470550572415, 0.556782394399508, -1.020496731509261, 1.019964936997732, 1.696616856587426]",Blueberry
520,s3a://vivianorsprojet8/dataset/Blueberry/r_48_100.jpg,"[-4.028504038178918, -10.32182336271833, 15.762085184488308, 3.403118071149641, 0.7784877390711901, -0.776576479382824, 1.878943178429202, 1.143453686949645, -0.18805586730019802, 1.5538475062365742]",Blueberry
521,s3a://vivianorsprojet8/dataset/Blueberry/r_45_100.jpg,"[-4.102984920621541, -10.559443914180582, 14.549413700722061, 3.405407646848333, 0.075643376447594, -1.668799003132376, 1.5809812923908222, 0.650138299685695, 0.274747004598201, 0.8785752109583841]",Blueberry
522,s3a://vivianorsprojet8/dataset/Blueberry/r_86_100.jpg,"[-5.137147000741877, -9.759201008959822, 15.110790001570917, 4.463578574142308, 1.477661005096444, -0.004563266325607, 0.24937441695258902, -0.610461426078705, 1.081726116791693, 1.435406362740293]",Blueberry
523,s3a://vivianorsprojet8/dataset/Blueberry/r_187_100.jpg,"[-1.814893455219811, -11.111124543091194, 3.742107467755911, 1.5168581945657982, -3.359621713533355, 4.02632024872821, 0.33500819934111004, -2.876942944802307, 0.830965104174998, -0.8695286160448641]",Blueberry
524,s3a://vivianorsprojet8/dataset/Blueberry/r_185_100.jpg,"[-1.830674999433759, -11.298219537098383, 2.430657563277104, 1.9261143106291532, -3.193942122028637, 3.177283633935991, 0.278089015025064, -3.307812341524684, 0.909531742342759, -0.9831687769895641]",Blueberry
525,s3a://vivianorsprojet8/dataset/Blueberry/r_87_100.jpg,"[-5.155370524087347, -9.830165024593176, 14.873783818760995, 4.461066760873791, 1.468850483804629, -0.18739680220597302, 0.063741707838718, -0.6395491604664381, 1.159052076793885, 1.2900416462032052]",Blueberry
526,s3a://vivianorsprojet8/dataset/Blueberry/r_183_100.jpg,"[-1.9137107402784501, -11.499806844930577, 0.8510446978785461, 1.973008383620042, -3.230700903149975, 3.491300244014916, 0.283647072968405, -2.886501035991467, 1.045189801185515, -1.003403117454382]",Blueberry
527,s3a://vivianorsprojet8/dataset/Blueberry/r_262_100.jpg,"[-2.757745716633393, -11.447021733843101, 9.035710237316364, 0.9891035363700711, -3.220390043012905, 9.560461486941108, -0.7218876125357401, 3.694305834356774, -4.804647943902983, -1.402118665198482]",Blueberry
528,s3a://vivianorsprojet8/dataset/Blueberry/r_258_100.jpg,"[-2.727789318705248, -10.858873942321061, 11.854020376004357, 1.190200793345566, -3.202864366284083, 11.421090009664276, -0.163442585195495, 5.082706245530747, -6.635117757625619, -1.405572827537421]",Blueberry
529,s3a://vivianorsprojet8/dataset/Blueberry/r_85_100.jpg,"[-5.295122440428103, -9.56691606377945, 14.56564808216407, 4.351315460858819, 1.406599975838215, 0.411146866588915, -0.049423685727088, -0.82914773603957, 1.102277265429156, 1.65352364538863]",Blueberry
530,s3a://vivianorsprojet8/dataset/Blueberry/r_88_100.jpg,"[-4.87087985090626, -9.962993847634026, 15.403827242297945, 4.5965429305851675, 1.8986426320661431, -0.7186604281286011, 0.39007728379772405, -0.5892556275766211, 1.277510776185337, 1.208737496499051]",Blueberry
531,s3a://vivianorsprojet8/dataset/Blueberry/r_92_100.jpg,"[-4.079001880266635, -10.664408609143495, 17.336647331790275, 4.278168149455856, 1.767833450436577, -1.262325609857765, 1.235650617222664, 1.260525824877669, 1.5150221065732752, 0.604331068911495]",Blueberry
532,s3a://vivianorsprojet8/dataset/Blueberry/r_46_100.jpg,"[-3.9881693097667292, -10.678083092181295, 15.830313140860342, 2.974198192382635, 0.050529281587474, 0.6520134047149061, 1.771028319503229, 2.104567585286067, -1.2485500275842711, 1.069857387938232]",Blueberry
533,s3a://vivianorsprojet8/dataset/Blueberry/r_42_100.jpg,"[-4.231038613538533, -10.844775083693746, 12.876906706882297, 3.1996319698820352, -0.23882511521670002, -1.764306473128615, 1.04562288444993, -0.700956122066678, 0.22477449881632203, 0.24114396753573902]",Blueberry
534,s3a://vivianorsprojet8/dataset/Blueberry/r_93_100.jpg,"[-3.841205198261769, -10.847952441695663, 17.603484681521042, 3.897282788761402, 2.002476446774579, -0.505867221958165, 1.018852242004727, 1.583086816053834, 1.488719076762199, 0.8795506531088311]",Blueberry
535,s3a://vivianorsprojet8/dataset/Blueberry/r_181_100.jpg,"[-2.022381867293188, -11.570139263742094, -0.950565909960225, 2.686482608504544, -2.721357769612316, 2.200346389170693, 0.015076644851058002, -3.115452682069932, 0.8724443316735071, -1.047398894578995]",Blueberry
536,s3a://vivianorsprojet8/dataset/Blueberry/r_260_100.jpg,"[-2.769223351259842, -11.01546624000432, 10.365039812702811, 1.302479789552982, -3.014452088916565, 9.545921221857082, -0.40707204714587103, 3.720585166813068, -5.169303063341767, -1.329627049721077]",Blueberry
537,s3a://vivianorsprojet8/dataset/Blueberry/r_182_100.jpg,"[-2.105772957979136, -11.627084812292981, -0.29470245469892903, 2.342872552822209, -2.882828483664901, 2.912823584911275, 0.10271072350757401, -2.9475324937701073, 0.9943995606049141, -1.016037899939258]",Blueberry
538,s3a://vivianorsprojet8/dataset/Blueberry/r_261_100.jpg,"[-2.746123295023626, -11.251259163043384, 9.747903175222831, 1.001144178705965, -3.302697103738892, 10.465949912170315, -0.6827883463919561, 4.335824275557695, -5.566436493619082, -1.454297884419014]",Blueberry
539,s3a://vivianorsprojet8/dataset/Blueberry/r_94_100.jpg,"[-4.057222629314941, -10.86176197044167, 16.418240709913597, 4.146182661698321, 2.271081326002428, -1.127522912960219, 0.47510635173977106, 0.463727903484602, 1.594540354100608, 0.694252840958672]",Blueberry
540,s3a://vivianorsprojet8/dataset/Blueberry/r_44_100.jpg,"[-4.181090007269906, -10.624604161901049, 13.95358685311401, 3.248551499641398, -0.08464052196334801, -1.584382983421143, 1.356692218120704, -0.061995544989752, 0.24725605653366603, 0.6683696571380741]",Blueberry
541,s3a://vivianorsprojet8/dataset/Blueberry/r_259_100.jpg,"[-2.68830971197736, -10.925182255824621, 11.158087936758491, 1.231311454177447, -3.2651917168580358, 10.873737816322905, -0.22231205629792203, 4.659341608481488, -6.254712299692367, -1.463646934652862]",Blueberry
542,s3a://vivianorsprojet8/dataset/Blueberry/r_97_100.jpg,"[-3.92187702907877, -11.5045206569903, 15.761976756431588, 3.413298302324648, 1.890405980189263, -0.49935311680660405, 0.10537262099052101, 0.624811146435814, 1.686741797464849, 0.306806419494879]",Blueberry
543,s3a://vivianorsprojet8/dataset/Blueberry/r_90_100.jpg,"[-4.660894663642797, -10.372232415567474, 15.608532272062181, 4.183563151046952, 1.5719745950213042, -0.41145953422990605, 0.215586004658773, -0.15838050331889902, 1.289292817326072, 0.8507437080773481]",Blueberry
544,s3a://vivianorsprojet8/dataset/Blueberry/r_95_100.jpg,"[-3.868176955764266, -11.173140409236089, 16.658330353558352, 3.638870595358098, 1.9277336685952131, -0.525427617673203, 0.53215593576967, 1.06146626710751, 1.560880070205907, 0.513205425113437]",Blueberry
545,s3a://vivianorsprojet8/dataset/Blueberry/r_43_100.jpg,"[-4.179558627740129, -10.688517713616735, 13.387914751321105, 3.166261551369881, -0.26945136777975803, -1.5976238955405702, 1.222473308294005, -0.36227113928179405, 0.205177678605303, 0.410634058144465]",Blueberry
546,s3a://vivianorsprojet8/dataset/Blueberry/r_184_100.jpg,"[-1.815145487251189, -11.4844925229514, 1.8911515453518142, 1.891735490671731, -3.159827606008682, 3.325942529262674, 0.289670186412581, -3.205220113726128, 0.899026008797518, -1.071388510401252]",Blueberry
547,s3a://vivianorsprojet8/dataset/Blueberry/r_41_100.jpg,"[-4.271349722870647, -11.085376730286496, 12.025161973391372, 2.205668171876331, -1.009636053593662, 0.29820931255722705, 0.24744030047714102, -0.6115243964008851, 0.006984976867906001, 0.352008500575942]",Blueberry
548,s3a://vivianorsprojet8/dataset/Blueberry/r_180_100.jpg,"[-1.91680380383628, -11.87845839127626, -0.9147518954890521, 2.4501800784880903, -2.643958622051588, 2.734105665976489, 0.157597940588768, -2.894941814606941, 1.031702334618657, -0.9108122591970561]",Blueberry
549,s3a://vivianorsprojet8/dataset/Blueberry/r_263_100.jpg,"[-2.733810678724638, -11.447942693630946, 8.255649091515236, 1.067443729049511, -3.208160416247836, 8.722774606665865, -0.7525275816511141, 3.059296174373946, -4.08177245450246, -1.397555474726771]",Blueberry
550,s3a://vivianorsprojet8/dataset/Blueberry/r_40_100.jpg,"[-4.293775585017258, -11.15003204107531, 11.579869650548714, 2.641307337881742, -0.829681899233606, -0.9577469091339291, 0.40082136722677003, -1.246887081026561, 0.13841030216549202, -0.037864340135989]",Blueberry
551,s3a://vivianorsprojet8/dataset/Blueberry/r_186_100.jpg,"[-1.855599657734364, -11.337951699310898, 3.100367036032127, 1.4922113572382831, -3.411574234733182, 4.089683997300942, 0.31151667315253, -2.796873772645755, 0.8266442095134691, -0.993933386009582]",Blueberry
552,s3a://vivianorsprojet8/dataset/Blueberry/r_89_100.jpg,"[-4.638794125071444, -10.216902359545362, 15.866204902221416, 4.284626534493452, 1.579816429631797, -0.29968108503997404, 0.49302668949036904, 0.104404388764641, 1.31035873674984, 1.08959108083954]",Blueberry
553,s3a://vivianorsprojet8/dataset/Blueberry/r_178_100.jpg,"[-1.979176855474763, -12.221469000989064, -2.091638341122742, 2.59507499155779, -2.288680449867349, 2.60095970855728, 0.12351433159335101, -2.490909004511483, 1.144940075304214, -0.6187268428409151]",Blueberry
554,s3a://vivianorsprojet8/dataset/Blueberry/r_266_100.jpg,"[-3.175484978708953, -11.489798437255763, 4.963090441997384, 1.679881471633062, -2.448237740108169, 3.4337174197545473, -1.1244646077012441, -0.451714105327411, -0.22154781941256801, -0.9250860206417171]",Blueberry
555,s3a://vivianorsprojet8/dataset/Blueberry/r_38_100.jpg,"[-4.222962859768849, -11.332494135546785, 10.469570989483199, 2.557855823551445, -1.026403830040627, -1.171727403713464, 0.036219693196275, -1.9396506199317871, 0.128246537752175, -0.46246486652487806]",Blueberry
556,s3a://vivianorsprojet8/dataset/Blueberry/r_91_100.jpg,"[-4.300057621871978, -10.430237867014856, 16.679559574837228, 4.076672105300355, 1.7438856255144701, -0.47045440049198006, 0.698075479632807, 0.6747353104689401, 1.380114325935176, 0.9217330187633561]",Blueberry
557,s3a://vivianorsprojet8/dataset/Blueberry/r_264_100.jpg,"[-2.8635227719628933, -11.526872425601239, 7.330585509677385, 1.234314789170861, -2.920531872077103, 7.211812236853271, -0.991276094880261, 2.026594973228357, -2.921207661999781, -1.189672286855511]",Blueberry
558,s3a://vivianorsprojet8/dataset/Blueberry/r_98_100.jpg,"[-3.873029853629362, -11.836091718273126, 16.11129378637968, 3.048787097422128, 1.658487091480355, -0.031571132599163006, 0.10241671322638801, 1.2220184168338981, 1.7149781801602382, 0.30832608782179904]",Blueberry
